normalized_url,page_type,matched_botify,keyword_rows,distinct_ranking_keywords,current_ranked_keywords,lost_or_unranked_keywords,avg_current_rank,top3_keywords,top10_keywords,top20_keywords,top50_keywords,top100_keywords,ranking_keyword_score,keywords_not_top10,quick_win_11_20_keywords,striking_distance_21_50_keywords,botify_audience_keywords_to_90pct,ranking_potential_score,main_keyword,title_matches_main_keyword,meta_matches_main_keyword,h1_matches_main_keyword,url_matches_main_keyword,keyword_groups_top
https://www.chewy.com/f/minnesota-vikings-dog-jerseys_c1470_f47v235761,HVF,True,5,4,5,0,8.4,0,5,5,5,5,88.8,0,0,0,1.0,2.2,minnesota vikings dog jerseys,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/minnesota-wild-dog-clothing_c1470_f47v459741,HVF,True,2,2,2,0,4.0,1,2,2,2,2,94.4,0,0,0,1.0,2.2,minnesota wild dog clothing,full,full,full,full,HVF Pages
https://www.chewy.com/f/minnesota-wild-dog-jerseys-team_c1905_f47v459741,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,minnesota wild dog jerseys team,full,full,full,full,HVF Pages
https://www.chewy.com/f/mint-flavored-dog-treats_c335_f4v60646,HVF,True,3,3,2,1,9.5,0,1,2,2,2,50.4,2,1,0,1.0,34.7,dog treats with mint,full,full,full,full,HVF AI Content Test II; HVF Pages; HVF - Test - 4/21
https://www.chewy.com/f/missing-link-dog-treats_c335_f1v113334,HVF,False,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,,0.0,missing link dog treats,,,,,HVF Pages
https://www.chewy.com/f/missouri-tigers-dog-clothing_c1470_f47v426315,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,missouri tigers dog clothing,full,full,full,full,HVF Pages
https://www.chewy.com/f/missouri-tigers-dog-jerseys-team_c1905_f47v426315,HVF,True,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,missouri tigers dog jerseys team,full,full,full,full,HVF Pages
https://www.chewy.com/f/mockingbird-feeders_c1744_f55v696303,HVF,True,2,2,2,0,13.0,0,0,2,2,2,62.5,2,2,0,1.0,58.5,mockingbird feeders,full,partial,full,full,HVF AI Content Test II; Best of OPPORTUNITY
https://www.chewy.com/f/mockingbird-food_c950_f55v696303,HVF,True,3,3,3,0,9.33,0,2,3,3,3,80.0,1,1,0,2.0,22.3,food for mockingbirds,full,partial,full,full,HVF AI Content Test II; Best of OPPORTUNITY
https://www.chewy.com/f/modern-cat-bowls_c1425_f205v696895,HVF,True,1,1,1,0,16.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,modern cat bowls,full,full,full,full,HVF Pages
https://www.chewy.com/f/modern-dog-bowls_c1422_f205v696895,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,modern dog bowls,full,full,full,full,HVF Pages
https://www.chewy.com/f/modern-dog-food-storage_c341_f205v696895,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,modern dog food storage,full,full,full,full,HVF Pages
https://www.chewy.com/f/modesto-milling-chicken-feed_c951_f1v117689,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,modesto milling chicken feed,full,full,full,full,HVF Pages
https://www.chewy.com/f/moes-healthy-pets_f1v290312,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,moe's healthy pets,full,fail,full,partial,HV Brands Pages
https://www.chewy.com/f/molasses-free-horse-feed_c2744_f3v560159,HVF,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,1.0,2.2,molasses free horse feed,full,full,full,full,HVF Pages
https://www.chewy.com/f/molasses-free-horse-treats_c2745_f3v560159,HVF,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,1.0,2.2,molasses free horse treats,full,full,full,full,HVF Pages
https://www.chewy.com/f/molly-mutt-dog-crate-covers_c1894_f1v436781,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,molly mutt dog crate covers,full,full,full,full,HVF Pages
https://www.chewy.com/f/molly-mutt-dog-pillow-beds_c1457_f1v436781,HVF,True,1,1,1,0,19.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,molly mutt dog pillow beds,full,full,full,full,HVF Pages
https://www.chewy.com/f/monster-k9-dog-toys_f1v290658,HVF,True,2,2,1,1,13.0,0,0,1,1,1,31.2,2,1,0,3.0,53.2,monster dog supplies,partial,fail,partial,partial,HVSP Pages; HV Brands Pages
https://www.chewy.com/f/montreal-canadiens-dog-clothing_c1470_f47v459728,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,montreal canadiens dog clothing,full,full,full,full,HVF Pages
https://www.chewy.com/f/moots-dog-sofa-beds_c8729_f1v431294,HVF,False,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,,0.0,moots dog sofa beds,,,,,HVF Pages
https://www.chewy.com/f/more-birds-bird-feeders_c1744_f1v431333,HVF,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,more birds bird feeders,,,,,HVF Pages
https://www.chewy.com/f/morning-bird_f1v398348,HVF,True,1,1,1,0,18.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,morning bird,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/mosaic-birds_f1v192902,HVF,True,1,1,1,0,14.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,mosaic birds,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/mosaic-dog-treats_c335_f1v727421,HVF,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,1.0,2.2,mosaic dog treats,full,full,full,full,HVF Pages
https://www.chewy.com/f/motion-sickness-medicine-cats_c11589_f87v380699,HVF,True,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,5.0,5.8,motion sickness medicine cats,full,full,full,full,HVF Pages
https://www.chewy.com/f/motion-sickness-medicine-dogs_c11561_f87v380699,HVF,True,3,2,3,0,10.0,0,2,3,3,3,80.0,1,1,0,18.0,28.3,motion sickness medicine dogs,full,full,full,full,HVF Pages
https://www.chewy.com/f/mount-ara_f1v259945,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,mount ara,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/mountain-sunrise-feed_f1v295190,HVF,True,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,mountain sunrise feed,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/mouse-food-pellets_c10987_f2v64311,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,mouse food pellets,full,full,full,full,HVF Pages
https://www.chewy.com/f/mouse-nuts_c10987_f2v393630,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,mouse nuts,full,full,full,full,HVF Pages
https://www.chewy.com/f/mouse-seeds_c10987_f2v643872,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,mouse seeds,full,full,full,full,HVF Pages
https://www.chewy.com/f/mr-groom-cat-grooming-supplies_c432_f1v496227,HVF,False,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,,0.0,mr groom cat grooming supplies,,,,,HVF Pages
https://www.chewy.com/f/multi-basic-dog-collars_c2584_f51v257517,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,,0.0,multi basic dog collars,full,full,full,full,HVF Pages
https://www.chewy.com/f/multi-cat-bowls-feeders_c394_f51v257517,HVF,True,2,2,2,0,2.0,2,2,2,2,2,100,0,0,0,1.0,2.2,multi cat bowls,full,full,full,full,HVF Pages
https://www.chewy.com/f/multi-cat-cat-litter_c411_f64v70040,HVF,True,2,2,2,0,14.5,0,0,2,2,2,62.5,2,2,0,1.0,58.5,chewy cat litter,full,full,full,full,1 - Chewy Branded KWs
https://www.chewy.com/f/multi-cat-clumping-litter_c10658_f64v70040,HVF,True,2,2,1,1,26.0,0,0,0,1,1,21.9,2,0,1,1.0,45.4,cat litter chewy,full,full,full,full,1 - Chewy Branded KWs
https://www.chewy.com/f/multi-cat-feeders_c396_f51v257517,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,multi cat feeders,full,full,full,full,HVF Pages
https://www.chewy.com/f/multi-cat-houses_c1483_f51v257517,HVF,True,2,2,2,0,14.5,0,0,2,2,2,62.5,2,2,0,2.0,59.8,multi cat houses,full,full,full,full,1 - Chewy Branded KWs; HVF Pages
https://www.chewy.com/f/multi-cat-scratch-boxes-pads_c2368_f51v257517,HVF,True,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,chewy cat scratcher,partial,partial,partial,partial,1 - Chewy Branded KWs
https://www.chewy.com/f/multi-cat-scratchers_c393_f51v257517,HVF,True,1,1,1,0,21.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,chewy cat scratcher,partial,partial,full,full,1 - Chewy Branded KWs
https://www.chewy.com/f/multi-cat-trees-condos_c1482_f51v257517,HVF,True,5,5,5,0,5.4,2,5,5,5,5,93.2,0,0,0,16.0,9.2,cat trees for multiple cats,full,full,full,partial,HVF AI Content Test II; HVF Pages
https://www.chewy.com/f/multi-dog-harnesses_c347_f51v257517,HVF,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,1.0,2.2,multi dog harnesses,full,full,full,full,HVF Pages
https://www.chewy.com/f/multi-dog-leashes-collars_c344_f51v257517,HVF,True,4,4,4,0,16.0,0,1,3,4,4,64.4,3,2,1,1.0,41.6,multi dog leashes collars,full,full,full,full,1 - Chewy Branded KWs; All PLP Rankings; HVF Pages
https://www.chewy.com/f/multi-dog-puzzle-toys-games_c2335_f51v257517,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,multi dog puzzle toys games,partial,partial,full,full,HVF Pages
https://www.chewy.com/f/multi-pet-carrier_c366_f51v257517,HVF,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,1.0,2.2,multi pet carrier,full,full,full,full,HVF Pages
https://www.chewy.com/f/multipet-cat-toys_c326_f1v355602,HVF,False,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,,75.0,multipet cat toys,,,,,HVF Pages
https://www.chewy.com/f/multipet-dog-rope-tug-toys_c321_f1v355602,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,multipet dog rope tug toys,full,full,full,full,HVF Pages
https://www.chewy.com/f/multipet-dog-unstuffed-toys_c2334_f1v355602,HVF,False,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,,0.0,multipet dog unstuffed toys,,,,,HVF Pages
https://www.chewy.com/f/muscle-care-dog-hip-joint-care_c1568_f50v375216,HVF,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,2.0,3.6,muscle care dog hip joint care,full,full,full,full,HVF Pages
https://www.chewy.com/f/muscle-care-dog-vitamins-supplements_c374_f50v375216,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,muscle care dog vitamins supplements,full,full,full,full,HVF Pages
https://www.chewy.com/f/muscle-relaxants-cats_c11589_f88v377549,HVF,True,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,muscle relaxants cats,full,full,full,full,HVF Pages
https://www.chewy.com/f/muscle-relaxants-dogs_c11561_f88v377549,HVF,True,1,1,1,0,14.0,0,0,1,1,1,62.5,1,1,0,2.0,59.8,muscle relaxants dogs,full,full,full,full,HVF Pages
https://www.chewy.com/f/muttluks_f1v374201,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,muttluks,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/my-favorite-chicken_f1v110482,HVF,True,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,my favorite chicken,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/mythical-creatures-cat-toys_c326_f147v640777,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,mythical creatures cat toys,partial,partial,full,full,HVF Pages
https://www.chewy.com/f/mythical-creatures-dog-plush-toys_c320_f147v640777,HVF,True,2,1,0,2,,0,0,0,0,0,0,2,0,0,1.0,43.5,mythical creatures dog shop on sale,fail,partial,partial,partial,Savings - Sale - Dog
https://www.chewy.com/f/mythical-creatures-dog-toys_c315_f147v640777,HVF,True,3,3,3,0,5.67,1,3,3,3,3,92.5,0,0,0,1.0,2.2,mythical creatures dog shop,partial,partial,full,full,All PLP Rankings; Savings - Deals - Dog; Savings - Sale - Dog
https://www.chewy.com/f/n-bone-dog-dental-treats_c1539_f1v421627,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,n bone dog dental treats,full,full,full,full,HVF Pages
https://www.chewy.com/f/n-bone-ferret-treats_c10925_f1v421627,HVF,True,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,n bone ferret treats,full,full,full,full,HVF Pages
https://www.chewy.com/f/nala_f1v26374,HVF,True,1,1,1,0,16.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,nala dog toy,fail,fail,weak,weak,HVSP Pages
https://www.chewy.com/f/nashville-predators-dog-clothing_c1470_f47v494883,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,nashville predators dog clothing,full,full,full,full,HVF Pages
https://www.chewy.com/f/native-pet-probiotics-dogs_c1565_f1v298285,HVF,False,1,1,1,0,23.0,0,0,0,1,1,43.8,1,0,1,,60.0,native pet digestive,,,,,Brands Pages
https://www.chewy.com/f/natura-petz-organics_f1v283992,HVF,True,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,natura petz organics,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natural-balance-biscuits-crunchy-dog_c1537_f1v534470,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,natural balance biscuits crunchy dog,full,full,full,full,HVF Pages
https://www.chewy.com/f/natural-balance-limited-ingredient_c11850_f1v534470,HVF,False,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,,0.0,natural balance soft chewy dog treats,,,,,HVF Pages
https://www.chewy.com/f/natural-balance-wet-cat-food_c389_f1v534470,HVF,False,5,5,5,0,8.8,0,3,5,5,5,78.2,2,2,0,,30.0,natural balance wet cat food,,,,,Brands Pages; HVF Pages; HVSP Pages - OP FY26
https://www.chewy.com/f/natural-balance-wet-dog-food_c293_f1v534470,HVF,True,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,natural balance wet dog food,full,full,full,full,HVF Pages
https://www.chewy.com/f/natural-bird-nests_c962_f64v494619,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,eco friendly bird litter nesting,fail,fail,weak,weak,HVF Pages
https://www.chewy.com/f/natural-cat-treats_c391_f3v716857,HVF,True,1,1,1,0,20.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,chewy cat treats,full,full,full,full,1 - Chewy Branded KWs
https://www.chewy.com/f/natural-dehydrated-dog-treats_c11876_f3v716857,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,bones and chews dehydrated dog treats,partial,partial,partial,partial,Brands Pages
https://www.chewy.com/f/natural-dental-chews-cats_c12803_f3v716857,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,natural dental chews cats,full,full,full,full,HVF Pages
https://www.chewy.com/f/natural-dental-chews-dogs_c1539_f3v716857,HVF,True,3,3,3,0,14.0,1,1,2,3,3,68.8,2,1,1,1.0,36.0,natural dog dental chews,partial,partial,full,full,HVF Pages; All PLP Rankings
https://www.chewy.com/f/natural-dog-biscuits_c1537_f3v716857,HVF,True,3,3,2,1,25.5,0,0,0,2,2,29.2,3,0,2,1.0,46.0,dog biscuits natural,full,full,full,full,1 - Chewy Branded KWs; HVF Pages; HVF - Test - 4/21
https://www.chewy.com/f/natural-dog-company_f1v496029,HVF,True,1,1,1,0,9.0,0,1,1,1,1,88.8,0,0,0,2.0,3.6,natural dog company,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natural-dog-food_c332_f3v716857,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,chewy .com dog food,full,full,full,full,1 - Chewy Branded KWs
https://www.chewy.com/f/natural-dog-jerky-treats_c1546_f3v716857,HVF,True,1,1,1,0,13.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,chewy exclusive jerky dog treats,partial,partial,partial,partial,All PLP Rankings
https://www.chewy.com/f/natural-dog-training-treats_c1550_f3v716857,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,chewy exclusive dog training treats,partial,partial,partial,partial,All PLP Rankings
https://www.chewy.com/f/natural-rapport_f1v358481,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,natural rapport,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natural-raw-cat-food_c8434_f3v716857,HVF,True,1,1,1,0,28.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,organic raw cat food,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/f/natural-soft-dog-treats_c1538_f3v716857,HVF,True,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,chewy treats for dogs,partial,partial,full,full,1 - Chewy Branded KWs
https://www.chewy.com/f/natural-vet_f1v186310,HVF,True,2,2,2,0,22.0,0,0,1,2,2,53.1,2,1,1,1.0,52.9,the natural vet,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natural-wet-cat-food_c389_f3v716857,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,natural wet cat food,full,full,full,full,HVF Pages
https://www.chewy.com/f/nature-gnaws-natural-dog-chews_c1544_f1v1804,HVF,False,2,2,2,0,10.5,0,1,2,2,2,75.6,1,1,0,,37.5,nature gnaws,,,,,Brands Pages
https://www.chewy.com/f/nature-zone_f1v117903,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,nature zone,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natures-advantage_f1v116620,HVF,True,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,3.0,4.5,nature's advantage,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natures-logic-wet-cat-food_c389_f1v376983,HVF,False,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,,0.0,natures logic wet cat food,,,,,HVF Pages
https://www.chewy.com/f/natures-ocean_f1v388555,HVF,True,2,2,2,0,4.0,0,2,2,2,2,88.8,0,0,0,1.0,2.2,nature's ocean,full,fail,full,full,HV Brands Pages; HVF Pages
https://www.chewy.com/f/natures-protection_f1v284992,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,nature's protection,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natures-pure-edge_f1v169741,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,nature's pure edge,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natures-specialties_f1v493822,HVF,True,1,1,1,0,11.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,nature's specialties,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/natures-way-bird-products_f1v150683,HVF,True,1,1,1,0,18.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,natures way bird products,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/naturvet-cat-hot-spot-itch-relief_c1434_f1v397040,HVF,False,1,1,0,1,,0,0,0,0,0,0,1,0,0,,55.0,naturvet cat hot spot itch relief,,,,,HVF Pages
https://www.chewy.com/f/naturvet-dog-skin-coat-care_c1570_f1v397040,HVF,False,1,1,1,0,14.0,0,0,1,1,1,62.5,1,1,0,,75.0,naturvet dog skin coat care,,,,,HVF Pages
https://www.chewy.com/f/naturvet-dog-urinary-kidney-health_c1571_f1v397040,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,naturvet dog urinary kidney health,full,full,full,full,HVF Pages
https://www.chewy.com/f/nautical-dog-collars_c345_f112v460748,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,nautical dog collars,full,full,full,full,HVF Pages
https://www.chewy.com/f/nautical-dog-leashes_c346_f112v460748,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,nautical dog leashes,full,full,full,full,HVF Pages
https://www.chewy.com/f/nba-pet-jerseys_c8489_f218v775223,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,8.0,7.1,nba pet jerseys,full,full,full,full,HVF Pages
https://www.chewy.com/f/ncaa-pet-jerseys_c8487_f218v775223,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,ncaa pet jerseys,full,full,full,full,HVF Pages
https://www.chewy.com/f/nebraska-huskers-dog-clothing_c1470_f47v426317,HVF,True,2,2,2,0,2.0,2,2,2,2,2,100,0,0,0,1.0,2.2,nebraska huskers dog fashion,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/f/necoichi-cat-bell-collars_c2603_f1v431367,HVF,False,1,1,1,0,11.0,0,0,1,1,1,62.5,1,1,0,,75.0,necoichi cat bell collars,,,,,HVF Pages
https://www.chewy.com/f/necoichi-cat-collars_c401_f1v431367,HVF,True,2,2,2,0,4.0,1,2,2,2,2,94.4,0,0,0,2.0,3.6,necoichi cat bell collars,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/f/neoally_f1v214627,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,neoally,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/neoprene-dog-clothing-accessories_c1470_f7v63636,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,neoprene dog clothing accessories,full,full,full,full,HVF Pages
https://www.chewy.com/f/neoprene-dog-collars_c345_f7v63636,HVF,True,2,2,1,1,6.0,0,1,1,1,1,44.4,1,0,0,4.0,25.8,neoprene dog collars,full,full,full,full,HVF Pages; HVF AI Content Test II
https://www.chewy.com/f/neoprene-dog-grooming-supplies_c355_f7v63636,HVF,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,1.0,2.2,neoprene dog grooming supplies,full,full,full,full,HVF Pages
https://www.chewy.com/f/neoprene-dog-harnesses_c347_f7v63636,HVF,True,1,1,1,0,3.0,1,1,1,1,1,100,0,0,0,3.0,4.5,neoprene dog harnesses,full,full,full,full,HVF Pages
https://www.chewy.com/f/neoprene-dog-id-tags-andaccessories_c348_f7v63636,HVF,True,1,1,1,0,6.0,0,1,1,1,1,88.8,0,0,0,,0.0,neoprene dog id tags andaccessories,full,full,full,full,HVF Pages
https://www.chewy.com/f/neoprene-dog-leashes_c346_f7v63636,HVF,True,2,2,2,0,4.5,1,2,2,2,2,94.4,0,0,0,1.0,2.2,neoprene dog leashes collars,partial,partial,partial,partial,HVF Pages
https://www.chewy.com/f/neoprene-dog-life-jackets_c2462_f7v63636,HVF,True,1,1,1,0,16.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,neoprene dog life jackets,full,full,full,full,HVF Pages
https://www.chewy.com/f/neoprene-dog-outdoor-gear_c1733_f7v63636,HVF,True,1,1,1,0,5.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,neoprene dog outdoor gear,full,full,full,full,HVF Pages
https://www.chewy.com/f/neoprene-dog-toys_c315_f7v63636,HVF,True,1,1,1,0,2.0,1,1,1,1,1,100,0,0,0,1.0,2.2,neoprene dog toys,full,full,full,full,HVF Pages
https://www.chewy.com/f/nerf-dog-dog-disc-toys_c2330_f1v762133,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,3.0,4.5,nerf dog dog disc toys,partial,partial,partial,full,HVF Pages
https://www.chewy.com/f/nerve-care-dog-vitamins-supplements_c374_f50v375217,HVF,True,1,1,1,0,1.0,1,1,1,1,1,100,0,0,0,1.0,2.2,nerve care dog vitamins supplements,full,full,full,full,HVF Pages
https://www.chewy.com/f/nestera_f1v543481,HVF,True,1,1,1,0,22.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,nestera,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/new-country-organics_f1v284017,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,2.0,44.8,new country organics,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/new-earth-soy_f1v539208,HVF,True,1,1,1,0,12.0,0,0,1,1,1,62.5,1,1,0,1.0,58.5,new earth soy,full,fail,full,full,HV Brands Pages
https://www.chewy.com/f/new-england-patriots-dog-bandanas_c2634_f47v85586,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,new england patriots dog bandanas,full,full,full,full,HVF Pages
https://www.chewy.com/f/new-england-patriots-dog-jerseys_c1470_f47v85586,HVF,True,3,3,3,0,3.67,1,3,3,3,3,92.5,0,0,0,3.0,4.5,new england patriots dog jerseys,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/new-orleans-saints-dog-jerseys-team_c1905_f47v235762,HVF,True,2,2,2,0,6.5,0,2,2,2,2,88.8,0,0,0,1.0,2.2,new orleans saints dog jerseys,full,full,full,full,HVF Pages
https://www.chewy.com/f/new-orleans-saints-dog-jerseys_c1470_f47v235762,HVF,True,2,2,0,2,,0,0,0,0,0,0,2,0,0,1.0,43.5,new orleans saints dog jerseys,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/new-orleans-saints-dog-shirts_c2433_f47v235762,HVF,True,1,1,1,0,7.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,new orleans saints dog tops,full,full,full,full,HVF Pages
https://www.chewy.com/f/new-orleans-saints-dog-tops_c1904_f47v235762,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,new orleans saints dog tops,full,full,full,full,HVF Pages
https://www.chewy.com/f/new-orleans-saints-pet-gear_c8486_f47v235762,HVF,True,1,1,1,0,10.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,new orleans saints pet gear,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/new-york-giants-dog-jerseys-team_c1905_f47v85587,HVF,True,1,1,1,0,26.0,0,0,0,1,1,43.8,1,0,1,1.0,47.2,new york giants dog jerseys team,full,full,full,full,HVF Pages
https://www.chewy.com/f/new-york-giants-dog-jerseys-team_c1905_f47v906442,HVF,True,1,1,0,1,,0,0,0,0,0,0,1,0,0,1.0,43.5,new york giants pet gear,partial,full,partial,partial,HVF Pages
https://www.chewy.com/f/new-york-giants-dog-jerseys_c1470_f47v85587,HVF,True,3,3,2,1,2.5,2,2,2,2,2,66.7,1,0,0,1.0,16.0,new york giants dog jerseys,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/new-york-giants-pet-gear_c8486_f47v906442,HVF,True,1,1,1,0,4.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,new york giants pet gear,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/new-york-jets-dog-jerseys_c1470_f47v85588,HVF,True,2,2,2,0,4.5,0,2,2,2,2,88.8,0,0,0,1.0,2.2,new york jets dog jerseys team,full,partial,partial,full,HVF Pages
https://www.chewy.com/f/new-york-jets-pet-gear_c8486_f47v85588,HVF,True,1,1,1,0,8.0,0,1,1,1,1,88.8,0,0,0,1.0,2.2,new york jets pet gear,full,partial,partial,full,HVF Pages
